component_group_name,component_name,meta_value,150516_CM1_Level1,150516_CM1_Level10,150516_CM1_Level11,150516_CM1_Level12,150516_CM1_Level13,150516_CM1_Level14,150516_CM1_Level15,150516_CM1_Level2,150516_CM1_Level3,150516_CM1_Level4,150516_CM1_Level5,150516_CM1_Level6,150516_CM1_Level7,150516_CM1_Level8,150516_CM1_Level9,150516_CM2_Level1,150516_CM2_Level10,150516_CM2_Level11,150516_CM2_Level12,150516_CM2_Level13,150516_CM2_Level14,150516_CM2_Level15,150516_CM2_Level2,150516_CM2_Level3,150516_CM2_Level4,150516_CM2_Level5,150516_CM2_Level6,150516_CM2_Level7,150516_CM2_Level8,150516_CM2_Level9,150516_CM3_Level1,150516_CM3_Level10,150516_CM3_Level11,150516_CM3_Level12,150516_CM3_Level13,150516_CM3_Level14,150516_CM3_Level15,150516_CM3_Level2,150516_CM3_Level3,150516_CM3_Level4,150516_CM3_Level5,150516_CM3_Level6,150516_CM3_Level7,150516_CM3_Level8,150516_CM3_Level9
gmp,gmp.gmp_1.Light,calculated_concentration,nan,3.07615063387,0.149859558732,0.109735791292,0.150319021254,nan,nan,nan,3.79648295731,4.07108313521,2.14035354286,1.12384519857,0.556224912388,0.396043086963,0.236808833696,16.5850010689,0.158339258898,2.46108394729,8.05770380833,0.16299651738,nan,nan,6.25083551439,2.46925300507,1.35911903465,nan,0.281633822696,0.232206662769,0.182367136296,0.172467471148,35.255666406,1.10673755606,nan,1.25025401294,nan,0.642897226073,nan,35.7387940497,10.3710900558,4.43826279207,1.76875898295,0.651581406782,0.381569191897,0.229584703199,0.173460979413
gmp,gmp.gmp_2.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,4.40261107274,5.26173888255,2.93523121854,nan,nan,nan,nan,15.4917202235,nan,nan,nan,nan,nan,nan,6.59111803839,3.16063173158,1.75649274526,nan,nan,nan,nan,nan,21.8222398019,nan,nan,nan,nan,nan,nan,20.6176277216,7.86996951536,4.10612823282,1.78870023647,0.859247229365,nan,nan,nan
gsn,gsn.gsn_1.Light,calculated_concentration,0.547625297353,0.00175293950969,0.000903697919979,0.000984914838693,0.0003578841797,0.000408333035346,0.000352409855882,nan,0.310020948268,0.248555678408,0.0995880095345,0.0703144100726,0.0313999701042,0.0112111482107,0.00469588968248,0.000879755489983,0.000466885282185,0.00025243341872,0.000394728751033,0.000515378384957,0.000184936002636,0.000406012859998,0.00433778595427,0.00746372489697,0.00394355099317,nan,0.00222725513306,0.00140559186901,0.000858676259786,0.000859191716473,0.00167469578304,0.00222992169042,0.00123997241737,0.000765017738465,0.000506808486955,0.000521954445045,0.000349354933365,0.00206890939021,0.000941398077209,0.022706191493,0.0287384426754,0.0131040716465,0.00901479327949,0.00562982014056,0.00305179922392
gsn,gsn.gsn_2.Light,calculated_concentration,0.904124933649,nan,nan,nan,nan,nan,nan,nan,0.328826148889,0.2489034197,0.101135009443,0.0679189829509,nan,0.0101123964456,0.00382293718392,nan,nan,nan,nan,nan,nan,nan,0.00348868552456,0.00690245963878,0.00359690376049,nan,nan,nan,nan,nan,nan,0.0018323445522,nan,nan,nan,nan,nan,nan,nan,0.0207975922742,0.0259516378457,0.0131174302195,0.00796009779147,0.00498462477783,0.00254397481099
gthox,gthox.gthox_1.Light,calculated_concentration,40.7274035143,0.0462517192228,0.0437374991123,0.0352109163723,0.0338001787938,0.0508415130391,0.0249846721545,0.00244518618286,8.30227963443,10.5503216944,3.96142086087,1.84194299784,0.463730426088,0.196674360716,0.15466738749,0.0325347796382,0.040097340379,0.0501389594495,nan,0.644907348603,nan,0.216449294664,nan,0.0168636444899,0.132441978538,nan,0.0211530966649,0.0349583366418,0.0215078312049,0.0458337140162,49.290412579,0.0951220692886,0.0635341054185,0.0648563952966,0.0832774157915,0.155588563717,0.152992234907,56.1479194312,39.3390852537,25.2639936293,10.5739457432,1.91122782408,0.690931145502,0.385483392694,0.0964177433141
gthox,gthox.gthox_2.Light,calculated_concentration,19.8619786426,nan,nan,nan,nan,nan,nan,nan,4.52851390031,5.49904638182,2.95299380702,1.91396618875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.9528155063,nan,nan,nan,nan,nan,nan,24.9598023435,18.6597776711,10.4918857129,5.470663776,1.86736818571,nan,nan,nan
gthrd,gthrd.gthrd_1.Light,calculated_concentration,40.4404949362,0.216726030307,0.108221780862,0.0407699877633,0.0206768142354,0.0101234986348,0.00291406738638,0.0010999962854,13.1094668505,14.0783317471,8.87123582325,4.8246054414,2.20284171834,1.0763164935,0.491540559804,0.0204518155477,0.000528788806939,0.000466846875851,0.000463604781397,0.000561985744857,0.000734577248195,0.00160438628369,0.0107584184687,0.00446390625367,0.00296472837956,nan,0.000804923844319,0.000771260023186,0.000764523545618,0.000585968494002,0.0425641363947,0.118612387325,0.0596818561227,0.0255538471586,0.0140816698441,0.0065598327891,0.00226457091461,0.0387025375127,0.507737682294,1.60977524222,2.92103017,2.15784903641,1.06057662513,0.586020444906,0.240999341787
gthrd,gthrd.gthrd_2.Light,calculated_concentration,71.1953976091,0.182382156236,0.0906066749876,nan,nan,nan,nan,nan,15.4111111635,17.0198501701,9.38080482236,4.80128831127,2.30443745795,0.986803764652,0.444342739861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.466406737061,1.59560990037,2.82404729654,2.13457330421,1.02465883521,0.546293411613,0.211111857714
gtp,gtp.gtp_1.Light,calculated_concentration,3.97472863579,0.0480595965786,0.0102638678563,0.00889141700201,nan,0.0383244821865,0.0264919955208,0.2092392678,1.91032954641,4.02681036034,2.19819568539,0.917481757938,0.337111812824,0.0890998775435,0.0560182959112,0.340893995284,0.0398605163679,nan,0.0269312057138,0.0243329379744,0.0514107629003,0.0185128578024,0.270139170732,0.649976357752,1.4864965103,nan,0.137854015974,nan,0.0764743860425,0.0409414090739,0.000599128974701,nan,nan,nan,0.035579299585,0.0165587087353,0.0294519486084,0.00119425154886,0.0285914322863,0.0475562485239,0.0380983708387,nan,0.0234613329154,0.0495922371507,nan
gtp,gtp.gtp_2.Light,calculated_concentration,43.0306572492,nan,nan,nan,nan,nan,nan,0.0615739535016,7.50181666062,20.6469977209,9.18962929159,3.62768592636,0.848927634347,0.168363453991,0.0942058144546,0.887315378302,nan,nan,nan,nan,nan,nan,0.694616853418,2.13711645706,6.14475029773,nan,0.326422938843,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
gua,gua.gua_1.Light,calculated_concentration,34.7267694333,0.0325030119485,0.0129459436679,0.00676306853132,0.00231450072985,0.00229966198725,0.00141688662188,0.00142026544974,4.00037791624,4.55640229406,2.11806048718,1.3965918067,0.456078257374,0.190974800797,0.0888256278398,0.00709803510413,0.000639323894455,0.000592665377155,0.00037871222062,0.000241863002562,nan,nan,0.00538649451436,0.0262007070953,0.0216341823425,nan,0.00920171913492,0.00541085114988,0.00330591149949,0.00154601070442,0.15028035508,0.00427288917466,0.00148807706058,0.000790916243629,0.000563700493319,0.00118026040366,0.00043831417986,0.131304106021,0.0406055933575,0.0288436063961,0.227313349038,0.109899371428,0.0488078195213,0.0189582453051,0.00610159341425
his-L,his-L.his-L_1.Light,calculated_concentration,0.00475313358875,0.082973054999,0.0904099046704,3.14440395574,nan,nan,nan,nan,nan,0.0144086249527,0.0551899505446,nan,nan,nan,nan,0.0595213869506,0.121050846651,0.123261036488,0.195416760458,nan,nan,0.135603362292,0.0354868637544,0.0634151748493,0.102857159791,nan,0.12595667486,nan,nan,0.161581917425,1317.78205221,1.75607661923,0.744721781584,0.215868840289,0.12886583949,0.10015207319,0.100177623242,2320.21677823,651.777262608,1183.61974258,nan,105.621815701,nan,13.1234147485,3.72864064667
his-L,his-L.his-L_2.Light,calculated_concentration,nan,nan,nan,9.05889049044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0255932954686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7499.38980664,5.51722289978,1.42829986835,0.361499075628,0.165903979846,0.0525996718936,nan,11382.7109954,3109.50235711,1857.47490138,nan,621.870735506,nan,58.2869351909,13.2496561876
hxan,hxan.hxan_1.Light,calculated_concentration,0.115449047351,0.000425907737638,0.000187892000953,0.000146982380039,3.45537449148e-05,1.93604655551e-05,1.47158167848e-05,7.35416118028e-06,0.0357298720762,0.0309519848069,0.0180503569912,0.00927527938357,0.00489365183765,0.00215130082658,0.000897572772392,0.000218873763478,8.7404584404e-06,8.47836124476e-05,1.13106279639e-05,nan,1.8412689347e-05,nan,0.000102474256521,5.14742138125e-05,3.83542794036e-05,nan,1.6616893802e-05,1.20487909035e-05,1.59116586838e-05,1.08409055282e-05,0.0275973415284,6.31434472004e-05,3.67743241713e-05,2.20909480527e-05,2.29216110648e-05,2.83534358168e-05,1.80002699511e-05,0.0267791411159,0.00541899736487,0.00253944350624,0.0020205909858,0.000918183642846,0.000508555752679,0.000225862587426,9.32589850161e-05
icit,icit.icit_1.Light,calculated_concentration,5.99719505089,nan,nan,nan,nan,nan,nan,0.456496913699,2.30199331389,nan,nan,nan,nan,nan,nan,125.245976348,nan,nan,nan,nan,nan,nan,39.3441363421,nan,130.816024348,nan,42.5850956773,22.747059025,9.8931908381,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
imp,imp.imp_1.Light,calculated_concentration,nan,0.00995663896042,0.00648471038676,0.00288400932115,0.00429703083478,0.00563562291416,0.00407699375787,0.00720789272251,0.87323778494,1.07299218413,0.565477939395,0.248432966604,0.122171737551,0.0578405498112,0.0202748755098,3.9856082267,nan,nan,nan,0.00525478930874,0.00707956903659,0.00752369790406,1.53793838322,0.556267953915,0.283878147451,nan,0.0537182238928,0.0318518697956,0.0135262471417,0.0118632138745,5.96461754558,0.0115638108793,0.0239533017294,nan,0.00477878656512,nan,nan,6.07583610481,2.12333712544,0.949430810607,0.361065927486,0.108489977768,0.0387948580767,0.0323886564233,0.0195534856685
imp,imp.imp_2.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,1.13580798105,1.33687340491,nan,nan,nan,nan,nan,3.71512827374,nan,nan,nan,nan,nan,nan,1.75274840484,0.74189921192,nan,nan,nan,nan,nan,nan,4.72079302314,nan,nan,nan,nan,nan,nan,4.88976069028,2.02816997991,1.04716598314,0.481462563043,nan,nan,nan,nan
ins,ins.ins_1.Light,calculated_concentration,22.8433538107,nan,nan,0.00410337917425,nan,nan,nan,nan,3.37121361849,nan,nan,0.562941975968,0.202531316137,0.0525063852757,nan,0.000543354674295,nan,7.09881854777e-05,nan,nan,nan,nan,0.000273244967968,nan,8.73843250973e-05,nan,nan,nan,nan,4.13754567726e-05,0.00244141300203,0.000610582621771,0.000289253815512,nan,0.000101571665989,0.000245710579823,nan,0.00282366299831,nan,0.0156770552978,0.0207756171792,0.00900496988204,0.00601447802249,0.00266721391133,0.000983758997911
ins,ins.ins_2.Light,calculated_concentration,36.1476510074,nan,nan,nan,nan,nan,nan,nan,3.97143672153,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
itp,itp.itp_1.Light,calculated_concentration,7.27604366822,0.00127533020806,0.000787231453598,0.00402068021293,0.00233086515908,nan,0.00192399549031,2.67534094319e-05,0.156475767385,0.27188783067,0.113409538806,0.0652357372721,0.0204475522293,0.00672608701768,0.00187279671077,0.000660647500366,0.00098195323038,0.00100259986127,0.00271728438758,0.00457574536282,0.0014597363972,0.000624281033766,0.0219066806051,0.040121865017,0.0214226339123,0.0594842445597,0.00298298777483,0.00256294424074,0.000604243824821,0.000781838343321,0.000736193358678,nan,nan,0.0088196443874,0.0114121043427,0.0073228800269,nan,0.00229341529239,0.00150360145378,0.000952946968123,0.0132075408958,0.00744965106659,0.00820800406488,nan,0.00346834343782
itp,itp.itp_2.Light,calculated_concentration,6.26018820656,nan,nan,nan,nan,nan,nan,nan,0.173960332576,0.302952869095,0.120904472195,0.0644337660503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
lac-D,lac-D.lac-D_1.Light,calculated_concentration,16.6384647949,0.151933716135,0.455099521415,0.404812333238,0.0979398913658,0.21866596966,0.110571337167,0.0945495995624,1.16017355583,1.61579289585,1.87555437081,0.359855644336,0.173448922163,0.794033175815,0.230960028649,176.541255612,0.209237471686,0.253539712991,0.181150915789,0.228466058736,0.760727225528,0.549299753196,93.4015064794,47.4828390672,25.9278157516,nan,3.33280829377,1.71090200518,1.05582352586,0.400434038837,1.50640935114,0.472987657765,0.261773120285,0.330898167916,1.17923786186,2.49748611462,0.236899951194,1.35710850932,0.676903882974,0.430622772898,0.491065845493,0.147984749215,0.731000640913,2.72821789499,0.371647911445
lac-D,lac-D.lac-D_2.Light,calculated_concentration,12.0722089347,0.185016113301,0.485622730489,0.421688648399,0.129646871373,0.250159914518,0.1385289394,0.119528084563,1.10287749676,1.42213360155,1.58323644268,0.386990911626,0.215170863407,0.757804447787,0.263251948905,245.267348446,0.24294740011,0.278681698603,0.222089690446,0.26442032495,0.77189417656,0.541283805174,98.2899652428,37.5870508548,18.8121453539,nan,2.56847805981,1.47059119501,0.981655501642,0.428204422568,1.38411762414,0.475871384216,0.296633787357,0.366417908971,1.08198805287,2.157431576,0.271821729317,1.21437409965,0.701072135547,0.46316539938,0.501745706114,0.188031064994,0.719774470538,2.23719922242,0.395549240641
mal-L,mal-L.mal-L_1.Light,calculated_concentration,0.537740712144,nan,nan,0.201027566465,nan,nan,nan,nan,nan,0.0215181983045,0.0235608734388,nan,nan,nan,nan,254.538622372,0.325622845232,0.10190611967,0.0458113268745,0.0175650211518,nan,nan,72.8891559011,208.114939022,21.0335004536,11947487.0422,9.30363505874,9.89277683488,3.83474165973,0.989805889379,10.1264810151,nan,nan,nan,nan,0.0317907222191,nan,3253.62943577,1238.75838225,nan,40.7622834541,7.00371504838,nan,nan,nan
malcoa,malcoa.malcoa_1.Light,calculated_concentration,nan,0.0315305168183,0.0312417939546,0.030139740408,0.0327477604831,0.0338913904961,0.0319863343397,0.0218465039512,0.026011155813,0.0277891010659,0.0270920764628,0.0343084581036,0.0347647351889,0.0321942273921,0.0332500357982,0.0267410352212,0.0330113397396,0.0324512927181,0.0299742596617,0.0320610378481,0.0311231871457,0.0326757217859,0.0279292826362,0.0282976266795,0.0298663002786,0.359405312081,0.0289104402109,0.0331511104705,0.0304417004197,0.0334011877871,0.0210720081334,0.0336792600101,0.0333286902637,0.0319819880898,0.0334473284268,0.0362426973431,0.032168128389,0.0260017828314,0.0280597001003,0.0292798163928,0.0318873410024,0.0316875154921,0.0328081973494,0.0326089226823,0.0340333211751
met-L,met-L.met-L_1.Light,calculated_concentration,0.000718713046662,nan,0.000353878003709,0.0422213718701,0.000253964224668,0.000417343330284,nan,8.63378622553e-05,0.000236745324359,nan,nan,nan,nan,0.000459720813292,nan,0.000993080639321,nan,nan,nan,0.000428383771959,nan,0.000377643030886,0.000660427940527,0.000356139305325,0.000350220564514,nan,0.000307547580108,nan,0.000265817264896,nan,16.3961858238,0.223958082856,0.0951584759627,0.0415058888359,0.0208032363875,0.00976552390332,0.00364997433789,19.5094576696,12.1127517987,11.5170485806,8.89377497856,4.05378358436,2.05658672777,1.00562873344,0.418753406412
mmal,mmal.mmal_1.Light,calculated_concentration,0.00897549950385,0.00527402098986,nan,0.00576663477695,0.00770566930722,0.0058130440298,nan,nan,nan,0.00774509636518,0.00707233961218,nan,nan,nan,0.00766125041383,2.72640154828,0.00748533718453,nan,0.00735703604617,nan,0.00664607035137,0.0065791545073,1.13560371287,0.407052151313,0.17359852024,3393.69726291,0.0309130877837,0.0221846014884,0.0105109345183,0.00848829135294,9.77171416725,0.0125314926551,0.0100513345926,0.00775884598831,nan,0.011960130187,0.00652536200086,12.0016943232,3.49492171229,1.12968549303,0.629049473939,0.176162081268,0.0809373848386,0.0366926249435,0.0219656320168
mmal,mmal.mmal_2.Light,calculated_concentration,nan,nan,nan,0.015719297733,nan,0.0159734902717,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0206548414569,nan,0.0233471124616,nan,1.68084360114,1.75768837442,1.59156367135,74332.7738898,0.493299014659,0.249168422537,0.0780832526311,0.0449724472748,1.44660397599,nan,nan,nan,nan,0.0800617268641,nan,2.20560877232,2.05892766237,0.91074348249,0.591240748608,0.172662455457,0.0986775786368,0.0529397741617,nan
nad,nad.nad_1.Light,calculated_concentration,0.0355392331267,nan,nan,nan,nan,nan,nan,nan,0.00405075251336,0.0039064458782,0.00238833393501,0.00140101306491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.8745395048,0.0440766881642,0.0209050884672,0.00753812430068,0.00407061238367,0.00299059745897,0.000790803251106,21.161620245,7.94502051886,3.6872187825,2.10161588228,0.788058773898,0.387638988861,0.190426525352,0.0792041131252
nad,nad.nad_2.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.2012141765,nan,nan,nan,nan,nan,nan,22.5139736391,7.68729627984,3.50757666332,2.02073350495,0.780157752014,0.403728364138,0.212019724588,nan
nadh,nadh.nadh_1.Light,calculated_concentration,nan,12.9137957451,nan,nan,nan,nan,nan,nan,nan,310.93406228,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.347304254042,nan,nan,nan,nan,nan,nan,0.461435515709,0.163752247792,nan,0.801530523481,0.272878210578,nan,nan,nan
nadp,nadp.nadp_1.Light,calculated_concentration,0.018291321841,0.000214103440494,0.00169713563916,nan,0.00014454675884,nan,0.00296609672187,0.000281011315661,0.00172127321187,0.00162844316268,0.00118178136954,0.000555653659809,0.000336510455275,0.000186588494501,0.000328132537511,0.000341509648685,0.000529875386844,0.000857935172112,0.000850172847911,0.00184300973143,0.00290558370817,0.00720280884629,0.000303142001867,0.000390487010526,0.000261343271265,nan,0.000208016200519,nan,0.00030151944496,0.00335921137195,1.55290939557,0.0042311084503,0.00179819298369,nan,0.000721520058927,nan,0.00100490239586,2.03153236377,0.778205420837,0.376530568095,0.220133183952,0.0763702142091,0.0230278084481,0.0192931061965,0.00892256160206
nadp,nadp.nadp_2.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.638703235,nan,nan,nan,nan,nan,nan,2.11181152683,0.747128876097,0.36885240381,0.226202482216,0.0777856158017,nan,nan,nan
nadph,nadph.nadph_1.Light,calculated_concentration,4.35798380588,nan,0.00107106719701,nan,nan,nan,nan,nan,0.72360440966,0.621721658899,0.32566144656,0.139106677978,0.0652669707841,0.0185193093368,0.00876714840551,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00427164427782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00600421530762,0.000429290632317,0.00403953897175,nan,nan,nan,nan
nadph,nadph.nadph_2.Light,calculated_concentration,564.223954346,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
oaa,oaa.oaa_1.Light,calculated_concentration,0.000126516531891,0.000346897297992,0.000529794618865,0.000629649608102,0.000353561379106,0.17168945871,0.000525475527982,1.16368881543e-05,0.00015969405751,0.000505234912338,0.000313575404191,0.00122079952049,0.000469660669182,0.000445153882762,0.00112605925014,0.00111709903021,0.00108766201447,0.309294255871,0.00101881166625,0.0019296089889,nan,0.00118391185965,0.000738105598199,0.000883790447915,0.000875942701112,106.147722063,nan,0.00122140728368,0.000909477591277,0.00201866554116,62.7212331905,0.237874283867,0.00319138057784,nan,0.00343073137381,0.00863679824132,0.00416765917384,109.304431901,34.1916251041,5.16428763863,1.07152851874,0.0615360743275,0.0174430195667,0.00877496267936,0.00601546155607
orn,orn.orn_1.Light,calculated_concentration,nan,nan,nan,0.0918508627009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.63262691087,nan,nan,nan,nan,nan,nan,3.03035074795,0.513947815522,0.488139935717,0.300681924922,0.1111422009,0.0706342682168,0.0555508954159,nan
oxa,oxa.oxa_1.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.83343777872e-11,nan,nan,nan,nan,nan,nan,8.6287316119e-21,4.88442368065e-33,1.96681911821e-39,1520466.17103,4.06707660775e-57,2.15227538866e-63,1.78971881847e-69,2.14634156723e-68,nan,nan,nan,nan,nan,nan,nan,1.84354586547e-69,nan,nan,nan,nan,nan,nan,nan
oxa,oxa.oxa_2.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.57104604529e-13,nan,nan,nan,nan,nan,nan,1.87504973256e-29,1.37383829085e-49,6.23004514857e-59,2097728668.43,2.45060467082e-85,2.25599882113e-94,nan,1.26590401349e-99,nan,nan,nan,nan,nan,nan,nan,1.07618606458e-102,nan,nan,nan,nan,nan,nan,nan
pep,pep.pep_1.Light,calculated_concentration,5.9660174651,0.0347662586149,0.020608085082,0.00869149376385,0.00794720537997,0.00682884358624,0.00608695453425,0.0011539149766,3.3449675568,3.71678613162,2.0913151894,0.942546897814,0.707814467613,0.179560122685,0.166188500787,0.518652518431,0.0045600777644,0.00474304568379,0.00315162528305,0.00372916796718,0.00462285159841,0.00409763291974,0.258121037503,0.0143452090965,0.0782878716979,31.784374828,0.0307076340655,0.0167631627818,0.00826834357073,0.00547825822861,0.00528292617311,0.0173587919158,0.0104696637115,0.00727380061435,0.00749451320863,nan,nan,0.00684104661653,0.00592862809392,0.0169509674025,0.124949633049,0.156675890722,0.117851782228,0.0686540643327,0.0294320874303
pep,pep.pep_2.Light,calculated_concentration,38.2118000009,0.0385782189472,nan,nan,nan,nan,nan,nan,3.84156695588,3.93716369673,1.98624595749,0.956297375831,0.7027991225,0.185772241142,0.180440314092,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0969274614623,nan,0.0293695161532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0233176255826,0.131173767913,0.173736279702,0.123086189535,0.0635841637979,nan
phe-L,phe-L.phe-L_1.Light,calculated_concentration,0.00310451215367,0.00189725860511,0.000895351232855,0.34149133769,0.0014634897135,0.00197527978975,0.00133384046834,0.000528520850252,0.00110597680322,0.00151619593469,0.00169603070826,0.00134076177318,0.00174355269041,0.00291879941177,0.00150574732331,0.0116291511418,0.00185295599623,0.00192887505729,0.00128690061938,0.00220228822622,0.00245715549653,0.00207473696865,0.00592826436721,0.0049153442524,0.0025252672822,nan,0.00364392722517,0.00182581974148,0.00242484461487,0.00290912173878,26.8653986361,0.409361546561,0.189759057943,0.0724707109454,0.0373979856966,0.0220650842344,0.00808407929571,30.3135738149,17.8146030836,17.621321441,17.6633619942,8.80684701603,4.20945585719,2.04685856309,0.833289369008
phe-L,phe-L.phe-L_2.Light,calculated_concentration,nan,nan,nan,0.324521782432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44.9307512335,0.406454812088,0.186910533998,0.0751313662137,nan,nan,nan,51.0561103689,29.3364545119,30.6021685237,22.5451692246,9.28896434331,4.17974456772,2.04426261329,0.838712589452
phpyr,phpyr.phpyr_1.Light,calculated_concentration,0.0268047438473,0.00240304394278,0.00291098335404,0.00208590091892,0.00264313598413,0.00212610639302,0.00355120486791,0.000331209915493,0.00396696821808,0.00381723985083,0.110503085046,0.00431166821343,0.00364005650854,0.0037122152743,0.00258716570467,30.5121217682,0.00271433100972,0.00264256790527,0.00252685510706,0.00214811898191,0.00339912549393,0.00365126753052,14.3151225527,6.92962737189,2.73450722383,2.17956964898,0.202706787005,0.0840000187275,0.0155258796998,0.00516188327813,4.20274746599,0.00351051571536,0.00223657852247,0.00245582276675,0.00368008043546,0.00324678899376,0.00299393499658,5.18054583113,0.670292196389,0.462964218532,0.84402172547,0.336236561338,0.12098866196,0.0316182781487,0.0115807151921
phpyr,phpyr.phpyr_2.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.513183450625,nan,nan,nan,nan,nan,nan,0.764204442634,1.86769757454,nan,nan,nan,nan,nan,nan,0.282765894498,nan,nan,nan,nan,nan,nan,0.374143345549,nan,nan,nan,nan,nan,nan,nan
prpp,prpp.prpp_1.Light,calculated_concentration,14.0766306727,0.940163393922,nan,0.922342463444,1.509723813,2.33344522446,1.37209558982,1.13747026064,1.49797463203,2.21024925126,2.72886822236,1.1272046714,1.46300366781,nan,1.20849772841,8.45080399436,2.40328147169,nan,1.09583499206,1.17334706159,1.21510708924,1.1523677885,7.92855371206,7.30976003172,nan,1.92959185632,1.75698939364,0.867073088514,0.84440317931,2.24323064947,1.63444543718,nan,0.583975164348,0.568150868969,1.50615615785,1.40481975862,1.26796703425,1.13968198445,2.36846694014,0.772889229514,0.678494200242,nan,1.34826594697,nan,0.710051406547
pyr,pyr.pyr_1.Light,calculated_concentration,1.12625915934,nan,nan,nan,nan,nan,nan,nan,0.220312285014,nan,nan,nan,nan,nan,nan,445.830952468,0.421131033302,0.247907185145,nan,nan,nan,nan,196.524246061,83.3114665549,41.2369270685,99.1170763379,6.74633243084,3.62727200151,1.3496460566,0.681770595773,20.5167558715,nan,nan,nan,nan,0.140278483839,nan,19.9659826537,7.90862644691,2.68111637067,1.14551944548,0.399700794104,nan,nan,nan
pyr,pyr.pyr_2.Light,calculated_concentration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,402.779152538,nan,nan,nan,nan,nan,nan,186.978745321,84.0945400251,41.899856542,nan,7.7177444095,nan,nan,nan,23.8430917882,nan,nan,nan,nan,nan,nan,23.2123990384,9.64732269756,nan,nan,nan,nan,nan,nan
r5p,r5p.r5p_1.Light,calculated_concentration,2.04395184285,nan,nan,4.50369331507,nan,nan,nan,nan,0.349984822254,0.405103226188,0.224718396934,0.129816515035,0.0557992207448,0.0226878484714,0.0112048292599,54.5134184783,0.0108123758307,3.50808376211,nan,7.70453905629,0.00539586967309,nan,25.1824628498,7.69182273628,1.72790320342,nan,0.261731963844,0.171330432965,0.0345354828542,0.0262071856234,23.8339298926,nan,nan,0.0274189714857,nan,11.1611842303,nan,26.6890538858,6.17825998048,1.12837799122,0.429234276447,0.214221947112,0.0910765329263,0.0506025380197,0.0209126103748
