sample_name,sample_type,component_group_name,component_name,QC_transition_message,asymmetry_factor,baseline_delta_2_height,calculated_concentration,logSN,peak_apex_int,points_across_baseline,points_across_half_height,tailing_factor,total_width,width_at_50
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Tryptophan,Tryptophan,,1.4166499999999957,0.0038221356785927405,925.8901038162154,5.591611752498193,324.8866655226208,66,14,1.2692112429039608,0.21666700000000017,0.04999999999999982
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,Tryptophan,Tryptophan2,,1.4166499999999957,0.0038221356785927405,,5.591611752498193,324.8866655226208,66,14,1.2692112429039608,0.21666700000000017,0.04999999999999982
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,5-HTP,5-HTP,,1.2726975209316105,-0.09650433668806281,43.71782800135505,2.3998426481588173,10.109787807904164,29,15,1.227261570349354,0.09333300000000011,0.05333399999999999
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,5-HTP,5-HTP2,,1.2726975209316105,-0.09650433668806281,,2.3998426481588173,10.109787807904164,29,15,1.227261570349354,0.09333300000000011,0.05333399999999999
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,5-hydroxyindole,5-hydroxyindole,metaValue[logSN],1.142795920116625,-0.07584419508990342,0.052827551960945136,0.7112930440236828,1.7511998409843903,16,10,1.0713979600583123,0.04999999999999982,0.03666600000000031
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,5-hydroxyindole,5-hydroxyindole2,metaValue[logSN],1.142795920116625,-0.07584419508990342,,0.7112930440236828,1.7511998409843903,16,10,1.0713979600583123,0.04999999999999982,0.03666600000000031
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Acetylserotonin,Acetylserotonin,metaValue[logSN],1.142795920116625,-0.07584419508990342,4.817214311613767,0.7112930440236828,1.7511998409843903,16,10,1.0713979600583123,0.04999999999999982,0.03666600000000031
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Acetylserotonin,Acetylserotonin2,metaValue[logSN],1.142795920116625,-0.07584419508990342,,0.7112930440236828,1.7511998409843903,16,10,1.0713979600583123,0.04999999999999982,0.03666600000000031
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Acetyltryptamine,Acetyltryptamine,metaValue[logSN],1.1666750000000048,0.013893493339591927,6.030859761138418,0.7651063814716974,1.8795415781243783,27,17,1.0833375000000025,0.08666700000000027,0.05999999999999961
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Acetyltryptamine,Acetyltryptamine2,metaValue[logSN],1.1666750000000048,0.013893493339591927,,0.7651063814716974,1.8795415781243783,27,17,1.0833375000000025,0.08666700000000027,0.05999999999999961
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Melatonin,Melatonin,,1.2142627552660252,-0.005937665362529298,255.8442800023038,4.2858941456159565,71.14910477337973,52,17,1.1562417969775267,0.16999999999999993,0.0600000000000005
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Melatonin,Melatonin2,,1.2142627552660252,-0.005937665362529298,,4.2858941456159565,71.14910477337973,52,17,1.1562417969775267,0.16999999999999993,0.0600000000000005
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Riboflavin,Riboflavin,metaValue[logSN],1.142795920116625,-0.07584419508990342,1.763605185132219,0.7112930440236828,1.7511998409843903,16,10,1.0713979600583123,0.04999999999999982,0.03666600000000031
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Riboflavin,Riboflavin2,metaValue[logSN],1.142795920116625,-0.07584419508990342,,0.7112930440236828,1.7511998409843903,16,10,1.0713979600583123,0.04999999999999982,0.03666600000000031
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Serotonin,Serotonin,metaValue[logSN],0.874976562792967,-0.21604410244791725,2.8368690222854203,0.0953165434204406,0.7659018615494976,16,15,0.9374882813964835,0.050000000000000044,0.050000000000000044
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Serotonin,Serotonin2,metaValue[logSN],0.874976562792967,-0.21604410244791725,,0.0953165434204406,0.7659018615494976,16,15,0.9374882813964835,0.050000000000000044,0.050000000000000044
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Tryptamine,Tryptamine,metaValue[logSN],0.8749765627929743,0.2040735338250301,1.958963588318938,0.22528765108861118,0.9165962456386085,16,13,0.9374882813964871,0.04999999999999982,0.046666000000000096
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Tryptamine,Tryptamine2,metaValue[logSN],0.8749765627929743,0.2040735338250301,,0.22528765108861118,0.9165962456386085,16,13,0.9374882813964871,0.04999999999999982,0.046666000000000096
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Tryptophan,Tryptophan,,1.3333499999999987,-0.0031787345367930895,464.29643705926026,5.117350839286762,163.1620427759019,53,14,1.230782544481113,0.17333299999999996,0.050000000000000266
20171013_HMP_C61_ISO_P1_GA6_UV_VIS_2,Unknown,Tryptophan,Tryptophan2,,1.3333499999999987,-0.0031787345367930895,,5.117350839286762,163.1620427759019,53,14,1.230782544481113,0.17333299999999996,0.050000000000000266
20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,Unknown,5-HTP,5-HTP,,1.2500000000000124,-0.02777407416512564,63.71561767524375,2.7907407846715504,15.483024910689533,33,15,1.1538550296540768,0.10666700000000007,0.0533330000000003
20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,Unknown,5-HTP,5-HTP2,,1.2500000000000124,-0.02777407416512564,,2.7907407846715504,15.483024910689533,33,15,1.1538550296540768,0.10666700000000007,0.0533330000000003
